SITE,CONST,YR,DOY,MP1,MP2,MP5,OSMP1,OSMP2,OSMP5,OSGF,OSMW,OSIOD,S1,S2,S5X
IITK,E,24,156,0.3035,0.2423,0.2473,0,0,12073,0,483.58,0,43.47327437,,44.47033618
IITK,E,24,157,0.2974,0.2321,0.2405,0,0,10940.5,0,1288.24,0,43.49435116,,44.58261684
IITK,E,24,158,0.3088,0.2424,0.2524,1468,1467.53,1466.53,3145.71,289.737,1693.85,43.46287088,,44.60930159
IITK,E,24,159,0.2947,0.2433,0.2467,7883.67,7879.67,4726,23651,788.367,23651,43.78573964,,44.82669515
IITK,E,24,160,0.3006,0.2303,0.2369,0,0,22472,0,1249.83,0,43.43350502,,44.5118623
IITK,E,24,161,0.3064,0.2453,0.2492,0,0,0,0,811.37,0,43.28664082,,44.41707473
IITK,E,24,162,0.2965,0.2363,0.2453,7967.33,7963.67,3980.5,23902,629,11951,43.65295126,,44.7464909
IITK,E,24,163,0.3018,0.2405,0.2469,0,0,0,0,1006.87,0,43.51900449,,44.50298069
IITK,E,24,164,0.3002,0.2447,0.2534,774.143,676.812,569.632,1445.07,243.551,637.529,43.49205325,,44.54679594
IITK,E,24,165,0.3077,0.2386,0.2397,1283.83,1442.69,1538.47,2310.9,796.862,1777.62,43.53463917,,44.44187931
IITK,E,24,166,0.3011,0.2421,0.2374,24082,24073,12027.5,0,573.381,24082,43.53256181,,44.3987286
IITK,E,24,167,0.2944,0.2381,0.2383,0,0,0,0,1106.55,0,43.50372376,,44.55780904
IITK,E,24,168,0.3047,0.2427,0.2437,1293.18,1292.06,1220.5,2198.4,431.059,1157.05,43.46116818,,44.45346467
IITK,E,24,169,0.2949,0.241,0.2468,1475.44,1387.94,1240.53,3934.5,786.9,2146.09,43.87640587,,44.77303485
IITK,E,24,170,0.3007,0.2318,0.2376,11237.5,22457,11220,3210.71,725,3210.71,43.56347633,,44.50767415
IITK,E,24,171,0.3012,0.243,0.2448,0,0,0,0,427.58,0,43.41386773,,44.46702397
IITK,E,24,172,0.3049,0.2345,0.2491,0,0,23478,0,427.182,0,43.68362036,,44.68125772
IITK,E,24,173,0.316,0.24,0.2478,0,0,0,0,317.268,0,43.47867471,,44.37595505
IITK,E,24,174,0.3108,0.236,0.2413,21881,0,0,0,705.839,0,43.48693311,,44.44429055
IITK,E,24,175,0.3245,0.2409,0.2414,11556,0,0,0,700.364,0,43.43196161,,44.41410329
IITK,E,24,176,0.3132,0.2408,0.248,0,0,0,0,503.064,0,43.56226232,,44.54865448
IITK,E,24,177,0.3221,0.2424,0.2527,0,21842,0,0,383.421,0,43.47365414,,44.6148903
IITK,E,24,178,0.3302,0.255,0.2591,10723.5,0,0,0,549.923,0,43.29525229,,44.46683145
IITK,E,24,179,0.3141,0.2398,0.2421,21545,0,0,4309,501.047,3590.83,43.84915349,,45.0394204
IITK,E,24,180,0.3227,0.2429,0.2488,0,0,0,0,463.596,0,43.2466092,,44.36290123
IITK,E,24,181,0.3299,0.2592,0.264,0,7242.67,0,0,869.44,0,43.22781761,,44.46469235
IITK,E,24,182,0.3229,0.266,0.27,11800.5,5898.75,2357.8,23601,655.583,23601,43.42609874,,44.64647248
IITK,E,24,183,0.3288,0.2452,0.2472,0,22778,0,0,632.889,0,43.02400439,,44.69326982
IITK,E,24,184,0.2831,0.2279,0.239,0,0,0,0,532.342,0,41.09664575,,45.19736699
IITK,E,24,185,0.3079,0.255,0.259,7043.67,4226,3018.29,0,556.079,0,40.88296594,,45.11451956
IITK,E,24,186,0.3198,0.1776,0.2839,0,0,0,0,43.6667,0,40.80229008,,45.78091603
IITK,E,24,187,0.2967,0.2695,0.2783,0,0,0,0,311.595,0,42.75314861,,44.61612385
IITK,E,24,188,0.2855,0.2504,0.258,0,0,21246,0,817.423,0,42.85235654,,44.73838227
IITK,E,24,189,0.2706,0.2325,0.2378,0,0,5755.5,0,1097,0,43.34658568,,45.11747362
IITK,E,24,190,0.2695,0.2293,0.2357,3628.5,3109,2418.33,10885.5,777.536,2721.38,42.87359894,,44.87835691
IITK,E,24,191,0.271,0.2341,0.2416,5306,5305.25,3029.57,10612,558.526,10612,42.72275167,,44.71695259
IITK,E,24,192,0.2631,0.2271,0.2362,0,0,22175,0,1008.27,0,43.18681056,,45.16308268
IITK,E,24,193,0.2562,0.2241,0.2315,0,0,0,0,2677.12,0,42.99495171,,44.88323759
IITK,E,24,194,0.2646,0.2254,0.2357,20204,20196,10096.5,20204,748.296,20204,42.57980522,,44.71049584
IITK,E,24,195,0.2759,0.2431,0.2417,0,21512,7168.67,0,1195.33,0,42.41649178,,44.67250383
IITK,E,24,196,0.2443,0.2133,0.2242,0,0,0,0,524.143,0,42.89496004,,45.14615734
IITK,E,24,197,0.2513,0.2262,0.2398,0,0,20578,0,823.2,0,42.41786356,,44.66864831
IITK,E,24,198,0.255,0.239,0.2496,0,10141.5,6758.67,0,922.091,0,42.47210402,,44.70464738
IITK,E,24,199,0.2346,0.2145,0.2313,3645.33,3645.17,2733.62,10936,497.091,10936,43.17723492,,45.34679314
IITK,E,24,200,0.2428,0.2176,0.2272,0,0,0,0,824.32,20608,42.50346283,,44.75319717
IITK,E,24,201,0.2467,0.2319,0.2426,0,0,0,0,537.846,0,42.60395978,,44.77306482
IITK,E,24,202,0.2544,0.2283,0.2367,0,11267,22533,0,577.949,0,42.70297065,,44.91507718
IITK,E,24,203,0.2446,0.2239,0.2295,0,0,0,0,736.5,0,42.86611335,,45.15323682
IITK,E,24,204,0.252,0.2341,0.2411,0,0,0,0,252.962,0,42.75014945,,45.06808694
IITK,E,24,205,0.2692,0.242,0.2463,21342,21341,21340,5335.5,263.481,2667.75,42.47549405,,44.57566162
IITK,E,24,206,0.2602,0.2366,0.2412,2382,2381.89,2143.7,3062.57,282.079,2679.75,43.16213167,,45.11957657
IITK,E,24,207,0.2877,0.2586,0.2711,564.487,468.106,563.923,1100.75,226.959,511.977,42.55355328,,44.54435055
IITK,E,24,208,0.2669,0.241,0.2481,5104.5,4083.4,6802,4083.6,443.87,2552.25,42.64894335,,44.68788368
IITK,E,24,209,0.2519,0.2237,0.2302,0,0,4408.8,0,334.045,0,43.26126224,,45.37626066
IITK,E,24,210,0.2633,0.2466,0.2499,0,0,0,0,489.909,0,42.89218714,,44.99492996
IITK,E,24,211,0.2679,0.235,0.2445,0,0,0,0,658.156,0,42.51902231,,44.8009399
IITK,E,24,212,0.2709,0.2291,0.2387,0,0,22068,0,613.222,0,42.95763119,,44.85461382
IITK,E,24,213,0.2573,0.239,0.2484,0,0,7573.67,0,598.053,0,43.2872828,,44.97030274
IITK,E,24,214,0.2681,0.2339,0.24,0,0,7280.33,0,404.574,0,42.83016011,,44.62350572
IITK,E,24,215,0.2674,0.2364,0.2444,0,0,0,0,786.179,0,42.69603142,,44.50750749
IITK,E,24,216,0.2474,0.2284,0.233,11548.5,11547,7698.67,23097,624.243,11548.5,43.42881569,,45.10350232
IITK,E,24,217,0.2582,0.2207,0.2261,5502.25,4401.6,2444.33,7336.33,758.931,7336.33,42.94778383,,44.59061534
IITK,E,24,218,0.2623,0.2269,0.2357,857.333,734.714,642.438,3429.33,709.517,1143.11,43.06283259,,44.90055896
IITK,E,24,219,0.2588,0.2363,0.2416,393.333,422.792,361.339,1245.56,386.552,533.81,43.52410675,,45.1786603
IITK,E,24,220,0.2725,0.2362,0.2515,1047.81,1047.43,814,2444.89,440.08,1375.25,43.15279215,,44.871324
IITK,E,24,221,0.251,0.2246,0.2295,0,0,0,0,252.875,0,43.69480969,,45.50261987
IITK,E,24,222,0.2845,0.2515,0.2616,739.867,633.914,554.5,1585.43,280.962,716,44.7654,0,0
IITK,E,24,223,0.2769,0.2433,0.2568,359.871,327.941,337.53,1174.32,247.911,398.429,45.0618,0,0
IITK,E,24,224,0.2617,0.228,0.2395,937.739,980.273,829.192,1797.33,422.902,1348,44.7378,0,0
IITK,E,24,225,0.263,0.2327,0.237,21819,21818,21810,21819,661.182,21819,44.5969,0,0
IITK,E,24,226,0.2414,0.2129,0.2285,7598.33,22790,11395,22795,814.107,7598.33,45.2717,0,0
IITK,E,24,227,0.2832,0.256,0.2666,240.62,221.15,216.647,737.9,340.569,217.029,42.526,0,43.423
IITK,E,24,228,0.2793,0.2536,0.2548,322.047,239.558,254.062,2061.1,349.339,254.457,42.526,0,43.423
IITK,E,24,229,0.2484,0.2193,0.2256,749.433,660.765,774.414,7494.333,607.649,1021.955,42.526,0,43.423
IITK,E,24,230,0.2604,0.2344,0.2416,432.314,432,431.804,1574.857,565.333,551.2,42.526,0,43.423
IITK,E,24,231,0.2964,0.2286,0.235,2396.556,5390.5,5389.25,5392.25,414.788,5392.25,42.526,0,43.423
IITK,E,24,232,0.3236,0.2559,0.2491,354.406,384.136,337.955,1031,462.898,453.64,42.526,0,43.423
IITK,E,24,232,0.3236,0.2559,0.2491,354.406,384.136,337.955,1031,462.898,453.64,42.526,0,43.423
IITK,E,24,233,0.2983,0.2244,0.2264,3977.5,3409,2981.5,11932.5,822.931,4773,42.526,0,43.423
IITK,E,24,234,0.3010,0.2203,0.2277,22612.000,22606.000,5632.250,22612.000,983.130,22612.000,42.526,0.000,43.423
IITK,G,24,101,0.4868,0.2524,0.2536,81.6205,125.966,342.394,164.712,304.717,138.508,42.67093284,42.87511455,46.46601713
IITK,G,24,102,0.4832,0.2488,0.2467,86.0685,185.269,469,270.271,314.337,200.826,42.75734099,43.13113566,46.91469827
IITK,G,24,103,0.4833,0.2458,0.2372,92.4211,244.148,307.115,319.273,369.684,272.777,42.84452252,43.14184839,47.08454456
IITK,G,24,104,0.4854,0.2552,0.2393,108.313,284.441,496.879,358.37,403.167,305.558,42.6966724,43.1031979,47.02459787
IITK,G,24,105,0.478,0.2499,0.2467,71.1032,122.479,209.538,162.579,304.621,127.485,42.69184646,43.05633526,46.91276249
IITK,G,24,106,0.4807,0.2517,0.2365,130.399,660.614,1266.54,969.3,570.176,765.237,42.7537248,43.06212359,47.0130234
IITK,G,24,107,0.4856,0.2506,0.239,155.882,1387.76,1373.5,1821.88,633.696,1714.71,42.79656921,43.0627618,47.02727982
IITK,G,24,108,0.4865,0.2525,0.2476,173.766,1115.81,967.353,1160.76,500.328,1116.12,42.7990416,43.09374591,47.05522469
IITK,G,24,109,0.473,0.2538,0.2498,97.2007,154.242,266.617,200.65,369.618,160.52,42.74731218,43.06036044,46.93215674
IITK,G,24,110,0.4709,0.2532,0.2472,174.596,452.578,818.35,557.365,467.468,460.048,42.90493428,43.10276954,47.03507737
IITK,G,24,111,0.4778,0.2541,0.2419,215.43,1118.04,1265.31,1615.72,484.717,1530.68,42.93170457,43.06947428,47.03611445
IITK,G,24,112,0.4661,0.2577,0.2523,74.6598,106.819,143.211,151.665,445.662,113.156,42.92765734,43.07908757,46.97037283
IITK,G,24,113,0.4744,0.2518,0.2416,236.35,1529.05,1824.33,1938.07,646.022,1938.07,42.95324593,43.08174614,46.97401793
IITK,G,24,114,0.4689,0.2535,0.2634,121.258,193.807,364.556,246.627,303.146,199.329,43.19089831,43.09526806,47.00375972
IITK,G,24,115,0.46,0.2601,0.2549,87.9615,120.753,179.908,155.932,347.392,122.518,43.35290836,43.05544235,47.00095579
IITK,G,24,116,0.4643,0.2613,0.275,71.5788,95.1803,140.845,125.805,312.484,98.8469,43.12679921,43.05098485,46.97020043
IITK,G,24,117,0.4696,0.2551,0.2587,124.795,191.961,203.16,237.415,540.778,189.623,43.06272299,43.04699225,46.96305732
IITK,G,24,118,0.4615,0.257,0.2568,164.101,317.348,391.167,411.408,649.111,320.989,42.97734751,43.08954041,47.04689061
IITK,G,24,119,0.4598,0.2512,0.2503,258.646,478.705,443.757,621.851,608.896,531.4,42.98368658,43.10786144,47.0187805
IITK,G,24,120,0.4511,0.2569,0.2493,309.298,785.297,712.739,908.562,570.078,881.03,42.9696396,43.19805419,47.06527033
IITK,G,24,121,0.4508,0.259,0.2517,197.027,306.747,348.128,378.701,620.426,324,42.98261355,43.21800515,47.08741626
IITK,G,24,122,0.4579,0.2547,0.2433,308.779,888.364,968.471,1173.36,624.128,1128.23,42.96208936,43.18664349,47.02292917
IITK,G,24,123,0.454,0.2613,0.2413,301.804,1330.09,1367.42,1394.05,574.02,1330.68,43.01866672,43.18988246,47.06264451
IITK,G,24,124,0.454,0.2592,0.2451,256.211,834.086,1026.56,1007.17,411.38,912.75,43.00132132,43.16262837,47.0315685
IITK,G,24,125,0.4591,0.263,0.2531,232.206,749.897,714.609,812.722,384.974,696.619,42.97190894,43.14227787,47.02920679
IITK,G,24,126,0.4624,0.2629,0.247,380.247,1083.96,1027.25,1219.96,680.907,1219.96,42.89487409,43.14010788,46.99770937
IITK,G,24,127,0.4585,0.2591,0.2432,324.878,1328.32,1373.08,1719.94,551.679,1719.94,42.81669519,43.1375087,46.95242386
IITK,G,24,128,0.4605,0.2583,0.2444,365.387,1537.95,1827.44,1948.73,885.788,1623.94,42.83344455,43.16208277,47.0449095
IITK,G,24,129,0.4605,0.2625,0.2485,303.312,1164.24,1491.27,2079.86,594.245,2079.86,42.81994886,43.18579588,47.03436652
IITK,G,24,130,0.4555,0.2637,0.2577,175.398,274.472,398.683,346.619,404.389,294.101,42.81235873,43.09145494,46.8601293
IITK,G,24,131,0.4617,0.2546,0.2463,342.929,1387.52,1172,1943.27,694.024,1821.81,42.78990852,43.08630179,47.05385775
IITK,G,24,132,0.464,0.2588,0.2444,268.248,1392.14,866.211,1461.95,696.167,1461.95,42.73408344,43.04321455,47.01727519
IITK,G,24,133,0.4646,0.2574,0.2419,252.6,691.19,1633.6,1001.69,468.532,806.917,42.73613854,43.04072271,46.98812769
IITK,G,24,134,0.4636,0.2529,0.2388,280.106,1078.41,1493.36,1713.59,619.809,1533.21,42.79091887,43.05257143,46.98702934
IITK,G,24,135,0.4576,0.2588,0.2438,314.183,1459.85,966.706,1460.95,608.729,1460.95,42.73359074,43.05225826,46.99774685
IITK,G,24,136,0.4576,0.2535,0.2393,288.99,1458.8,1644.1,2653.45,768.105,2432.33,42.72631356,43.04090315,46.91609133
IITK,G,24,137,0.4561,0.2538,0.235,406.694,944.032,786.571,1045.79,552.491,1045.79,42.80066738,43.0454348,46.96717869
IITK,G,24,138,0.4546,0.2524,0.2368,333.824,1668.12,1648,1773.44,525.463,1669.12,42.73838877,42.99280494,46.92123325
IITK,G,24,139,0.4571,0.2479,0.2388,408.746,967.133,967.765,1074.85,468.081,1036.46,42.77535744,43.0259575,46.95309117
IITK,G,24,140,0.4526,0.2508,0.2407,335.368,788.189,1173.43,911.781,540.315,858.147,42.92542088,43.06033867,46.94239981
IITK,G,24,141,0.4529,0.2501,0.2435,423.754,3653.12,4115.25,3654.88,859.971,3654.88,42.99672119,43.09641008,46.96604193
IITK,G,24,142,0.4505,0.2579,0.2414,374.974,1328.91,1095.13,1462.4,573.49,1462.4,42.94979467,43.03188009,46.90762712
IITK,G,24,143,0.4508,0.2464,0.2446,329.489,557.385,506.344,658.977,674.302,604.062,43.03101521,43.05835057,47.00982896
IITK,G,24,144,0.4504,0.2495,0.2414,512.754,1270.22,1026.62,1538.26,712.854,1538.26,43.02899269,42.99281177,46.9751113
IITK,G,24,145,0.4442,0.2452,0.2405,328.236,1537,966.353,1537.53,912.906,1537.53,43.02511568,43.00707568,46.94478672
IITK,G,24,146,0.4507,0.2508,0.2344,489.138,1134.36,769.81,1891.33,746.579,1891.33,43.12167987,43.12639764,46.93509395
IITK,G,24,147,0.4529,0.2496,0.2401,443.75,1577.17,1268.31,2184.62,835.294,1775,43.13908205,43.02875283,46.91613774
IITK,G,24,148,0.4494,0.2559,0.2417,416.853,1089.81,865.263,1181.08,833.706,1181.08,43.14707528,43.1033241,46.95881858
IITK,G,24,149,0.4531,0.2538,0.236,525.722,1234.13,1268.23,1577.17,788.583,1577.17,43.09484029,43.10159292,46.87165846
IITK,G,24,150,0.4497,0.2529,0.2325,556.941,1234.57,1176.21,1494.95,767.676,1494.95,43.15445185,43.08659218,46.86886004
IITK,G,24,151,0.4467,0.2528,0.2595,545,2615.4,2982.5,4360,1006.15,4360,43.11193806,42.83829963,46.48545665
IITK,G,24,152,0.4444,0.2592,0.2289,414.722,1865.38,10337,4976.67,785.789,4976.67,43.23043453,43.31046032,47.12397549
IITK,G,24,153,0.4472,0.2591,0.2411,444.375,1421.55,1370.67,1672.94,711,1672.94,43.24661169,43.10071302,46.8886865
IITK,G,24,154,0.4463,0.2515,0.2392,437.708,1184.71,1100.2,1497.42,768.946,1497.42,43.25284587,43.1067589,46.93408056
IITK,G,24,155,0.4442,0.2546,0.2401,450.889,1494.63,1643.4,1578.11,676.333,1495.05,43.23869803,43.08391081,46.93659065
IITK,G,24,156,0.4491,0.2527,0.2423,443.891,1577.56,1371.83,1893.93,604.447,1893.93,43.22342465,43.01484035,46.86075266
IITK,G,24,157,0.446,0.248,0.2414,458.79,1777,1641.9,1777.81,980.862,1777.81,43.28844477,43.05485756,46.87205227
IITK,G,24,158,0.4524,0.2484,0.2425,371.772,2258.15,2744,4195.71,753.077,3263.33,43.2698754,42.99205798,46.93065242
IITK,G,24,159,0.4462,0.2509,0.2419,406.972,791.568,965.059,1331.91,623.447,1331.91,43.25410913,43.04422524,46.84682171
IITK,G,24,160,0.4439,0.2536,0.2394,598.51,1832.12,1494.36,2666.09,637.543,2443.92,43.29438151,43.02886706,46.81121327
IITK,G,24,161,0.4472,0.254,0.2346,489.35,2934.9,8200.5,4893.5,699.071,4194.43,43.30453364,43.07600888,46.95653012
IITK,G,24,162,0.4456,0.2562,0.2408,458.578,1275.61,1825.44,1834.31,624.447,1467.45,43.25505446,43.08659014,46.86885216
IITK,G,24,163,0.4436,0.2518,0.2416,419.929,2260.38,4112.75,2449.58,734.875,2449.58,43.30788791,43.04287887,46.79163962
IITK,G,24,164,0.4449,0.2545,0.2397,684.047,1729.41,2350,2451.17,700.333,2101,43.33974822,43.03448711,46.81423939
IITK,G,24,165,0.4389,0.2509,0.2475,385.342,522.643,743.591,915.188,813.5,636.652,43.31949403,43.02773226,46.79202
IITK,G,24,166,0.4439,0.2505,0.2338,471.113,1824.75,1363.5,2246.85,679.279,2086.36,43.30716783,43.04666114,46.74845541
IITK,G,24,167,0.4424,0.2498,0.2341,474.806,1730.59,1496.55,1962.53,892.061,1839.88,43.33710074,42.94673989,46.85034508
IITK,G,24,168,0.447,0.2492,0.2325,489.467,1334.36,1096.53,1334.91,753.026,1334.91,43.33474577,42.95966565,46.78781586
IITK,G,24,169,0.4456,0.2475,0.2353,487.6,1539,1360.75,1828.5,573.647,1625.33,43.32050642,42.9581792,46.74240961
IITK,G,24,170,0.4477,0.249,0.244,583.96,1122.42,1023.44,1269.48,512.246,1269.48,43.37396161,42.94980813,46.8345322
IITK,G,24,171,0.4416,0.2439,0.2367,551.808,2390.25,3191.4,3586.75,455.46,2869.4,43.39771025,42.98601096,46.87402886
IITK,G,24,172,0.4544,0.2496,0.2364,395.342,2218.46,3206.2,3206.67,506.316,2886,43.31779843,43.0498667,46.85854138
IITK,G,24,173,0.4609,0.2506,0.2397,409.391,2172,3914.25,5649.6,328.465,4708,43.28793758,42.96501842,46.78791465
IITK,G,24,174,0.4595,0.2471,0.2329,305.438,1831.38,1636.2,2094.43,698.143,2094.43,43.39495549,43.01294955,46.81007836
IITK,G,24,175,0.4634,0.2501,0.2415,250.547,1541.63,1640.6,1954.27,751.641,1832.12,43.31539972,42.98114736,46.83617661
IITK,G,24,176,0.4686,0.2551,0.2429,189.822,1442.1,1607.7,1923.53,534.315,1803.31,43.25326757,43.01611274,46.89165697
IITK,G,24,177,0.4753,0.2581,0.2455,286.88,2205.85,2003.38,2608,562.51,2608,43.24117267,43.04742926,46.9833919
IITK,G,24,178,0.4697,0.2652,0.2455,206.734,1196.5,1140.79,1436.8,404.732,1436.8,43.11240492,43.04584058,46.82708565
IITK,G,24,179,0.474,0.2564,0.2405,220.431,1290.43,1379.27,1042.81,521.404,1004.19,43.26579853,42.90689427,46.88868831
IITK,G,24,180,0.4668,0.2534,0.2419,264.179,1865.8,1910.5,2545.73,482.81,2545.73,43.17094239,42.93164091,46.76693772
IITK,G,24,181,0.4666,0.2658,0.2543,214.309,1324.23,2043.12,2649.64,647.689,2242,43.09105867,43.02734539,46.92436137
IITK,G,24,182,0.4745,0.2782,0.2739,217.215,1274.39,968.176,1543.37,637.478,1396.38,42.9398037,43.01969288,46.8574161
IITK,G,24,183,0.4908,0.2626,0.2527,182.547,707.439,1634.4,967.5,592.347,784.459,42.4491624,43.09716771,46.91678753
IITK,G,24,184,0.446,0.257,0.2291,325.571,911.1,1414.18,1189.04,379.833,1093.92,39.95256073,43.56852687,47.40519206
IITK,G,24,185,0.4446,0.265,0.2394,230.31,953.893,1387.27,2671.6,430.903,2226.33,39.8695111,43.75258369,47.47492991
IITK,G,24,186,0.4168,0.1866,0.2606,196,196,0,196,49,196,40.18237071,44.02614379,47.84153846
IITK,G,24,187,0.4509,0.2798,0.2663,540.467,1473.55,1339.71,1801.56,540.467,1474,41.50371251,43.20367407,47.19883487
IITK,G,24,188,0.4531,0.26,0.2576,344.381,1204.92,1815.56,1701.65,741.744,1607.11,41.7934806,43.14966422,47.0856439
IITK,G,24,189,0.4482,0.2537,0.2377,483,1316.68,3278.4,1932,783.243,1811.25,41.72614279,43.13898119,46.91499848
IITK,G,24,190,0.4326,0.2502,0.2328,436.636,1252.52,1629.2,1601,960.6,1601,41.64029986,43.13512122,47.02096411
IITK,G,24,191,0.4373,0.2534,0.238,576.46,1600.72,2034.5,2620.27,655.068,2620.27,41.67041323,43.14759012,47.09472817
IITK,G,24,192,0.4285,0.253,0.2317,418.29,1442.55,1635.5,1603.44,544.566,1603.44,41.56523161,43.11997894,46.99518167
IITK,G,24,193,0.4214,0.2489,0.2318,356.494,824.686,1258.62,1604.22,589.306,1110.62,41.56124557,43.12398753,47.03608072
IITK,G,24,194,0.4213,0.2456,0.2283,587.245,1307.77,1483.18,1692.65,532.87,1438.75,41.41085732,43.12975766,47.01497685
IITK,G,24,195,0.4108,0.2417,0.235,296.896,374.921,621.346,619.609,431.848,475.033,41.40839235,43.21617889,47.02708359
IITK,G,24,196,0.4089,0.2417,0.2257,1025.29,1434.5,3256.4,2208.31,637.956,1913.87,41.26957955,43.12620055,47.05854343
IITK,G,24,197,0.4019,0.2445,0.2246,752.658,1504.74,2027.5,1682.41,635.578,1682.41,41.34292346,43.15078097,47.09882454
IITK,G,24,198,0.3958,0.2432,0.2438,594.708,663.721,899.111,865.03,432.515,713.65,41.35644027,43.1537223,47.16986293
IITK,G,24,199,0.3986,0.2427,0.2293,1100.31,1059.37,1353.92,1907.2,841.412,1682.82,41.23007694,43.14066143,47.10726449
IITK,G,24,200,0.3926,0.24,0.2308,893.312,1361,1246.62,1429.3,752.263,1429.3,41.27116448,43.18800354,47.14195409
IITK,G,24,201,0.3959,0.2454,0.2263,1146.08,1591.61,1797.33,2387.67,622.87,2204,41.4092051,43.19118401,47.19562412
IITK,G,24,202,0.4005,0.2459,0.2377,921.355,1297.5,1809,1785.12,549.269,1503.26,41.19471904,43.1463589,47.11658826
IITK,G,24,203,0.3921,0.2468,0.2351,1015.46,1292.32,1792,2030.93,729.051,1496.47,41.2112284,43.22356284,47.17865778
IITK,G,24,204,0.3938,0.2497,0.2375,1338.86,1561.83,2654.17,2556,484.759,2343,41.20749915,43.18072554,47.09651083
IITK,G,24,205,0.4122,0.2489,0.2321,925.433,1734.88,3154.6,1461.21,326.624,1461.21,41.39508156,43.20887825,47.20803476
IITK,G,24,206,0.4239,0.2597,0.2455,301.659,530.84,681.5,737.389,358.73,737.389,41.40442424,43.17443109,47.06751938
IITK,G,24,207,0.4188,0.2653,0.2545,147.325,174.714,389.049,226.927,312.656,173.698,41.51342223,43.24256951,47.17813803
IITK,G,24,208,0.4189,0.2528,0.2401,425.677,1106.52,1424.27,988.179,321.733,838.455,41.41359217,43.21967213,47.22156016
IITK,G,24,209,0.4161,0.2502,0.231,542.423,1880.13,3203.4,2820.6,542.423,2820.6,41.32500024,43.15669974,47.04564853
IITK,G,24,210,0.4193,0.262,0.2452,391.918,733.333,1158.21,894.062,440.154,841.471,41.379083,43.18579324,47.14773494
IITK,G,24,211,0.4205,0.252,0.2316,636.222,1059.85,1356.5,1363.33,477.167,1301.36,41.28945623,43.12085779,47.06377592
IITK,G,24,212,0.4226,0.2496,0.2341,427.939,743.184,1059.07,941.467,688.878,855.879,41.53493071,43.1733444,47.09626777
IITK,G,24,213,0.4277,0.2578,0.2358,452.375,1447.45,1171.36,1608.44,517,1608.44,41.72890732,43.12108832,47.01413235
IITK,G,24,214,0.4278,0.2547,0.2318,577.08,1518.53,2043.38,1923.6,641.2,1803.38,41.65439269,43.11363995,46.99041537
IITK,G,24,215,0.4279,0.2527,0.2341,587.347,1198.88,2041.88,2055.71,513.929,1798.75,41.59139616,43.12304888,47.0562146
IITK,G,24,216,0.4246,0.2529,0.2373,627.87,1255.65,8168.5,1925.47,589.429,1698.94,41.62961242,43.12314097,47.04089609
IITK,G,24,217,0.4163,0.2414,0.2278,723.45,1808.31,2341.71,2226,933.484,2226,41.77903588,43.12011977,47.05995993
IITK,G,24,218,0.4144,0.2442,0.2318,255.955,358.25,705.826,427.866,462.371,358.337,41.71953202,43.13501848,47.10400343
IITK,G,24,219,0.4195,0.2562,0.2456,162.232,178.286,353.413,233.455,372.922,199.41,41.71893772,43.14568912,47.05071437
IITK,G,24,220,0.4233,0.2552,0.2594,189.461,210.015,481,299.979,378.921,219.832,41.75107118,43.12771518,47.0187895
IITK,G,24,221,0.4232,0.2531,0.244,241.706,319.456,397.61,378.461,487.508,334.453,40.5634,43.13,47.0496
IITK,G,24,222,0.4249,0.2635,0.2668,76.8552,86.045,193.44,121.47,222.225,89.5844,40.4944,43.0887,47.0194
IITK,G,24,223,0.4335,0.2572,0.2615,70.7054,73.383,161.64,119.519,300.684,78.2603,40.5219,43.0993,46.9878
IITK,G,24,224,0.4174,0.2471,0.2286,720.875,1253.43,1164.93,1601.94,588.469,1441.75,40.5613,43.1661,47.103
IITK,G,24,225,0.4191,0.2479,0.2323,903.031,1375.57,1365.58,1806.06,688.024,1605.39,40.47,43.1259,47.0517
IITK,G,24,226,0.4113,0.2432,0.2228,381.76,469.164,1255.77,698.341,584.327,561.412,40.4049,43.1375,47.036
IITK,G,24,227,0.4079,0.2535,0.2538,75.276,76.614,203.075,113.964,353.148,81.496,40.903,42.967,45.847
IITK,G,24,228,0.4087,0.2462,0.2537,75.508,78.149,143.688,111.337,242.658,80.428,40.903,42.967,45.847
IITK,G,24,229,0.4044,0.2386,0.2251,149.534,162.159,250.138,218.023,402.268,176.302,40.903,42.967,45.847
